name,rating,users_count,tags,link
Train Maintenance,2200,62,"brute force, data structures, implementation",https://codeforces.com/problemset/problem/1580/C
Nature Reserve,2200,67,"binary search, geometry, ternary search",https://codeforces.com/problemset/problem/1059/D
Funny Game,2200,10,"dp, games",https://codeforces.com/problemset/problem/731/E
Memory and Scores,2200,2,"combinatorics, dp, math",https://codeforces.com/problemset/problem/712/D
Pluses everywhere,2200,18,"combinatorics, dp, math, number theory",https://codeforces.com/problemset/problem/521/C
Another Sith Tournament,2200,17,"bitmasks, dp, math, probabilities",https://codeforces.com/problemset/problem/678/E
Graph Coloring,2200,34,"dfs and similar, graphs",https://codeforces.com/problemset/problem/663/C
Intellectual Inquiry,2200,1,"dp, greedy, strings",https://codeforces.com/problemset/problem/655/E
Tricky Function,2200,99,"data structures, divide and conquer, geometry",https://codeforces.com/problemset/problem/429/D
Super M,2200,12,"dfs and similar, dp, graphs, trees",https://codeforces.com/problemset/problem/592/D
Gerald and Giant Chess,2200,44,"combinatorics, dp, math, number theory",https://codeforces.com/problemset/problem/559/C
Love Triangles,2200,28,"dfs and similar, dsu, graphs",https://codeforces.com/problemset/problem/553/C
George and Interesting Graph,2200,9,graph matchings,https://codeforces.com/problemset/problem/387/D
Perfect Triples,2200,1,"bitmasks, constructive algorithms, implementation, math",https://codeforces.com/problemset/problem/1339/E
Maximum Control (medium),2200,13,"data structures, dfs and similar, graphs, greedy, trees",https://codeforces.com/problemset/problem/958/B2
Guard Duty (medium),2200,22,"binary search, dp, greedy, sortings",https://codeforces.com/problemset/problem/958/E2
Puzzling Language,2200,7,constructive algorithms,https://codeforces.com/problemset/problem/952/G
Nikita and stack,2200,5,"binary search, data structures",https://codeforces.com/problemset/problem/759/C
Dreamoon and Strings,2200,20,dp,https://codeforces.com/problemset/problem/477/C
Appleman and a Sheet of Paper,2200,16,"data structures, implementation",https://codeforces.com/problemset/problem/461/C
Valera and Fools,2200,6,"dfs and similar, dp, graphs, shortest paths",https://codeforces.com/problemset/problem/369/D
Dima and Magic Guitar,2200,2,"brute force, implementation, math",https://codeforces.com/problemset/problem/366/E
Free Market,2200,2,"dp, greedy",https://codeforces.com/problemset/problem/365/D
Lucky Number Representation,2200,19,"constructive algorithms, dfs and similar, dp",https://codeforces.com/problemset/problem/354/E
Divisor Tree,2200,6,"brute force, number theory, trees",https://codeforces.com/problemset/problem/337/E
Shifting,2200,6,implementation,https://codeforces.com/problemset/problem/286/B
Sausage Maximization,2200,6,"bitmasks, data structures, trees",https://codeforces.com/problemset/problem/282/E
Game on Tree,2200,1,math,https://codeforces.com/problemset/problem/281/E
Furlo and Rublo and Game,2200,1,"games, implementation, math",https://codeforces.com/problemset/problem/255/E
Furlo and Rublo and Game,2200,8,games,https://codeforces.com/problemset/problem/256/C
AI robots,2200,42,data structures,https://codeforces.com/problemset/problem/1046/A
Little Pony and Summer Sun Celebration,2200,13,"constructive algorithms, dfs and similar, graphs",https://codeforces.com/problemset/problem/453/C
Strictly Positive Matrix,2200,17,"graphs, math",https://codeforces.com/problemset/problem/403/C
Number Transformation II,2200,13,"greedy, math",https://codeforces.com/problemset/problem/346/C
BHTML+BCSS,2200,15,"*special, dfs and similar, expression parsing",https://codeforces.com/problemset/problem/172/E
Lucky Tickets,2200,3,"binary search, data structures, sortings, two pointers",https://codeforces.com/problemset/problem/70/C
Bowls,2200,4,"geometry, implementation",https://codeforces.com/problemset/problem/36/C
A Simple Task,2200,18,"bitmasks, dp, graphs",https://codeforces.com/problemset/problem/11/D
How Many Squares?,2200,4,implementation,https://codeforces.com/problemset/problem/11/C
Big Secret,2200,6,"constructive algorithms, math",https://codeforces.com/problemset/problem/925/C
Koa and the Beach (Hard Version),2200,36,"constructive algorithms, dp, greedy, implementation",https://codeforces.com/problemset/problem/1384/B2
Mister B and Boring Game,2200,31,"games, greedy",https://codeforces.com/problemset/problem/819/A
Maze 1D,2200,1,"binary search, greedy, implementation",https://codeforces.com/problemset/problem/404/E
George and Cards,2200,7,"binary search, data structures",https://codeforces.com/problemset/problem/387/E
Bear and Floodlight,2200,4,"bitmasks, dp, geometry",https://codeforces.com/problemset/problem/385/D
Ksenia and Pawns,2200,4,"dfs and similar, graphs, implementation, trees",https://codeforces.com/problemset/problem/382/D
Tournament-graph,2200,3,"constructive algorithms, graphs",https://codeforces.com/problemset/problem/323/B
Package Delivery,2200,27,"data structures, divide and conquer, greedy",https://codeforces.com/problemset/problem/634/D
Ring Road 2,2200,11,"2-sat, dfs and similar, dsu, graphs",https://codeforces.com/problemset/problem/27/D
Magic Numbers,2200,15,dp,https://codeforces.com/problemset/problem/628/D
Almost Permutation,2200,15,flows,https://codeforces.com/problemset/problem/863/F
Three Pieces,2200,31,"dfs and similar, dp, shortest paths",https://codeforces.com/problemset/problem/1065/D
Test,2200,8,"hashing, strings",https://codeforces.com/problemset/problem/25/E
Moment of Bloom,2200,5,"constructive algorithms, dfs and similar, graph matchings, graphs, greedy, trees",https://codeforces.com/problemset/problem/1583/E
Changing Brackets,2200,15,"constructive algorithms, data structures, dp, greedy",https://codeforces.com/problemset/problem/1593/G
Paired Payment,2200,17,"binary search, brute force, constructive algorithms, dp, flows, graphs, shortest paths",https://codeforces.com/problemset/problem/1486/E
Water Level,2200,30,"brute force, graphs, greedy, implementation, math",https://codeforces.com/problemset/problem/1461/E
Largest Beautiful Number,2200,19,"greedy, implementation",https://codeforces.com/problemset/problem/946/E
"Byteland, Berland and Disputed Cities",2200,46,"constructive algorithms, greedy",https://codeforces.com/problemset/problem/962/E
Kuro and GCD and XOR and SUM,2200,41,"binary search, bitmasks, brute force, data structures, dp, dsu, greedy, math, number theory, strings, trees",https://codeforces.com/problemset/problem/979/D
Hill Climbing,2200,14,"dfs and similar, geometry, trees",https://codeforces.com/problemset/problem/406/D
Inverse of Rows and Columns,2200,13,"brute force, constructive algorithms",https://codeforces.com/problemset/problem/1157/G
Arithmetic Progression,2200,61,"binary search, interactive, number theory, probabilities",https://codeforces.com/problemset/problem/1114/E
Automatic Door,2200,35,implementation,https://codeforces.com/problemset/problem/883/A
Delivery Bears,2200,41,"binary search, flows, graphs",https://codeforces.com/problemset/problem/653/D
Maze 2D,2200,5,"data structures, divide and conquer",https://codeforces.com/problemset/problem/413/E
Students' Revenge,2200,11,"data structures, greedy, sortings",https://codeforces.com/problemset/problem/332/C
Printer,2200,26,"binary search, data structures, implementation, sortings",https://codeforces.com/problemset/problem/253/E
Double Happiness,2200,11,"math, number theory",https://codeforces.com/problemset/problem/114/E
Army Creation,2200,38,"binary search, data structures",https://codeforces.com/problemset/problem/813/E
Dima and Horses,2200,1,"combinatorics, constructive algorithms, graphs",https://codeforces.com/problemset/problem/272/E
Yet Another String Matching Problem,2200,31,"fft, math",https://codeforces.com/problemset/problem/954/I
Circular RMQ,2200,5,data structures,https://codeforces.com/problemset/problem/52/C
Karen and Test,2200,2,"combinatorics, math",https://codeforces.com/problemset/problem/816/D
Anton and Permutation,2200,28,"brute force, data structures",https://codeforces.com/problemset/problem/785/E
Sum of Paths,2200,18,"combinatorics, dp, math",https://codeforces.com/problemset/problem/1467/D
80-th Level Archeology,2200,5,"brute force, data structures, greedy, sortings",https://codeforces.com/problemset/problem/731/D
Great Vova Wall (Version 2),2200,8,"data structures, implementation",https://codeforces.com/problemset/problem/1092/D2
The Number Games,2200,32,"data structures, greedy, trees",https://codeforces.com/problemset/problem/980/E
Short Code,2200,13,"data structures, dp, greedy, strings, trees",https://codeforces.com/problemset/problem/965/E
Table Compression,2200,2,"dsu, graphs, greedy",https://codeforces.com/problemset/problem/651/E
Three States,2200,1,"dfs and similar, graphs, shortest paths",https://codeforces.com/problemset/problem/591/E
Mike and Frog,2200,5,"greedy, math, number theory",https://codeforces.com/problemset/problem/548/C
List Of Integers,2200,18,"binary search, bitmasks, brute force, combinatorics, math, number theory",https://codeforces.com/problemset/problem/920/G
Clear The Matrix,2200,9,"bitmasks, dp",https://codeforces.com/problemset/problem/903/F
Swapping Characters,2200,32,"brute force, hashing, implementation, strings",https://codeforces.com/problemset/problem/903/E
Almost Difference,2200,37,"data structures, math",https://codeforces.com/problemset/problem/903/D
Couple Cover,2200,13,"brute force, dp, number theory",https://codeforces.com/problemset/problem/691/F
Ants in Leaves,2200,15,"dfs and similar, greedy, sortings, trees",https://codeforces.com/problemset/problem/622/E
Sum of Remainders,2200,22,"implementation, math, number theory",https://codeforces.com/problemset/problem/616/E
Andrew and Taxi,2200,17,"binary search, dfs and similar, graphs",https://codeforces.com/problemset/problem/1100/E
Great Vova Wall (Version 1),2200,14,"greedy, implementation, math",https://codeforces.com/problemset/problem/1092/D1
Chemistry Experiment,2200,5,"binary search, data structures, ternary search",https://codeforces.com/problemset/problem/431/E
Interstellar battle,2200,3,,https://codeforces.com/problemset/problem/1046/D
Abbreviation,2200,47,"dp, hashing, strings",https://codeforces.com/problemset/problem/1003/F
Mushroom Gnomes - 2,2200,6,"binary search, data structures, probabilities, sortings",https://codeforces.com/problemset/problem/138/C
Harry Potter and the Sorting Hat,2200,9,"brute force, dfs and similar, hashing",https://codeforces.com/problemset/problem/65/D
Drivers Dissatisfaction,2200,3,"data structures, dsu, graphs, trees",https://codeforces.com/problemset/problem/733/F
Jamie and To-do List,2200,11,"data structures, interactive, trees",https://codeforces.com/problemset/problem/916/D
Berland Federalization,2200,3,"dp, trees",https://codeforces.com/problemset/problem/440/D
Cup Trick,2200,46,data structures,https://codeforces.com/problemset/problem/420/D
Representative Sampling,2200,1,"dp, sortings, strings",https://codeforces.com/problemset/problem/178/F2
Help King,2200,5,"implementation, probabilities, trees",https://codeforces.com/problemset/problem/98/B
Yaroslav and Divisors,2200,28,data structures,https://codeforces.com/problemset/problem/301/D
Thwarting Demonstrations,2200,4,"binary search, data structures, trees",https://codeforces.com/problemset/problem/191/E
Cyclic Coloring,2200,8,dfs and similar,https://codeforces.com/problemset/problem/183/C
Number Transformation II,2200,1,"dp, greedy, number theory",https://codeforces.com/problemset/problem/347/E
Birds,2200,13,dp,https://codeforces.com/problemset/problem/922/E
Repairing Of String,2200,1,"*special, constructive algorithms",https://codeforces.com/problemset/problem/774/H
Beautiful Function,2200,16,"constructive algorithms, math",https://codeforces.com/problemset/problem/593/C
Two progressions,2200,2,"constructive algorithms, greedy",https://codeforces.com/problemset/problem/125/D
Bear and Tower of Cubes,2200,19,"binary search, brute force, constructive algorithms, greedy",https://codeforces.com/problemset/problem/680/D
New Game Plus!,2200,2,"constructive algorithms, greedy, math",https://codeforces.com/problemset/problem/1415/E
Ancient Language,2200,10,"graphs, sortings",https://codeforces.com/problemset/problem/1424/M
Train Maintenance,2200,1,"brute force, data structures, implementation",https://codeforces.com/problemset/problem/1581/E
Duff in the Army,2200,1,"data structures, dfs and similar, trees",https://codeforces.com/problemset/problem/588/E
Banquet Preparations 2,2200,11,"greedy, sortings, two pointers",https://codeforces.com/problemset/problem/1607/H
